Est Number,Premise Name,Premise Address 1,Status,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date
63815.0,ARLINGTON CHRISTIAN CHURCH,1206 N  LIMESTONE ST,ACTIVE,1.0,96.0,2015-02-25,   1,NO,1986-06-23
63815.0,ARLINGTON CHRISTIAN CHURCH,1206 N  LIMESTONE ST,ACTIVE,2.0,100.0,2015-02-25,,NO,1986-06-23
63815.0,ARLINGTON CHRISTIAN CHURCH,1206 N  LIMESTONE ST,ACTIVE,1.0,95.0,2015-09-14,   1  20,NO,1986-06-23
63815.0,ARLINGTON CHRISTIAN CHURCH,1206 N  LIMESTONE ST,ACTIVE,2.0,99.0,2015-09-14,  20,NO,1986-06-23
63815.0,ARLINGTON CHRISTIAN CHURCH,1206 N  LIMESTONE ST,ACTIVE,2.0,100.0,2015-10-15,,NO,1986-06-23
30764.0,ARLINGTON ELEMENTARY SCHOOL,928 N LIMESTONE ST,ACTIVE,1.0,100.0,2015-02-23,,NO,1988-07-12
30764.0,ARLINGTON ELEMENTARY SCHOOL,928 N LIMESTONE ST,ACTIVE,1.0,100.0,2015-02-23,,NO,1988-07-12
30764.0,ARLINGTON ELEMENTARY SCHOOL,928 N LIMESTONE ST,ACTIVE,1.0,99.0,2015-10-06,  19,NO,1988-07-12
32210.0,AS DE OROS,1914 OXFORD CIRCLE,ACTIVE,1.0,95.0,2014-12-30,   5  19  26,NO,2010-10-26
32210.0,AS DE OROS,1914 OXFORD CIRCLE,ACTIVE,1.0,97.0,2015-07-01,  19  23  31,NO,2010-10-26
32210.0,AS DE OROS,1914 OXFORD CIRCLE,ACTIVE,1.0,95.0,2015-12-29,  13  19  31,YES,2010-10-26
80512.0,ASHLAND AVE. BAPTIST CHURCH,483 W. REYNOLDS RD.,ACTIVE,1.0,100.0,2015-03-31,,NO,2008-04-04
80512.0,ASHLAND AVE. BAPTIST CHURCH,483 W. REYNOLDS RD.,ACTIVE,1.0,100.0,2015-09-28,,NO,2008-04-04
30767.0,ASHLAND CHEMICAL - LEXINGTON,3499 BLAZER PARKWAY,ACTIVE,1.0,100.0,2015-03-09,,NO,2013-03-15
30767.0,ASHLAND CHEMICAL - LEXINGTON,3499 BLAZER PARKWAY,ACTIVE,1.0,96.0,2015-08-28,   4   5,NO,2013-03-15
30767.0,ASHLAND CHEMICAL - LEXINGTON,3499 BLAZER PARKWAY,ACTIVE,2.0,95.0,2015-09-11,   3,YES,2013-03-15
30767.0,ASHLAND CHEMICAL - LEXINGTON,3499 BLAZER PARKWAY,ACTIVE,2.0,100.0,2015-10-26,,NO,2013-03-15
30766.0,ASHLAND ELEMENTARY SCHOOL,195 N ASHLAND AVE,ACTIVE,1.0,100.0,2015-01-26,,NO,1988-07-12
30766.0,ASHLAND ELEMENTARY SCHOOL,195 N ASHLAND AVE,ACTIVE,1.0,99.0,2015-09-15,  19,NO,1988-07-12
30766.0,ASHLAND ELEMENTARY SCHOOL,195 N ASHLAND AVE,ACTIVE,1.0,100.0,2016-01-07,,NO,1988-07-12
30768.0,ASHLAND TERRACE,475 S ASHLAND AVE,ACTIVE,1.0,94.0,2015-01-22,   1  18  19,NO,1996-02-21
30768.0,ASHLAND TERRACE,475 S ASHLAND AVE,ACTIVE,2.0,98.0,2015-01-22,  18  19,NO,1996-02-21
30768.0,ASHLAND TERRACE,475 S ASHLAND AVE,ACTIVE,1.0,100.0,2015-09-10,,NO,1996-02-21
96454.0,ASIAN BISTRO,4224 SARON DR,ACTIVE,1.0,95.0,2015-04-29,   8  18  26,NO,2014-11-10
96454.0,ASIAN BISTRO,4224 SARON DR,ACTIVE,1.0,98.0,2015-10-13,   8,NO,2014-11-10
77498.0,ASIAN CAFE,"3120 PIMLICO PKWY, STE. 184",ACTIVE,1.0,94.0,2015-04-23,   2  12  15  19  30,NO,2012-05-17
77498.0,ASIAN CAFE,"3120 PIMLICO PKWY, STE. 184",ACTIVE,1.0,97.0,2015-11-02,  12  19,NO,2012-05-17
43117.0,ASIAN TOO EXPRESS,3401 NICHOLASVILLE RD FC-10,ACTIVE,1.0,95.0,2015-04-06,  12  20  26,NO,2010-04-01
43117.0,ASIAN TOO EXPRESS,3401 NICHOLASVILLE RD FC-10,ACTIVE,1.0,99.0,2015-10-05,  23,NO,2010-04-01
50280.0,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",ACTIVE,1.0,98.0,2014-12-16,  15  30,NO,1994-03-04
50280.0,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",ACTIVE,1.0,96.0,2015-06-18,   8  15  31,NO,1994-03-04
50280.0,ASIAN WIND RESTAURANT,"3735 PALOMAR CTR. DR., STE 40",ACTIVE,1.0,94.0,2015-12-14,   8  15  26  31,NO,1994-03-04
78050.0,ASIANA CUISINE ENTERPRISES,3387 TATES CREEK RD.,ACTIVE,1.0,100.0,2014-12-23,,NO,2011-06-28
78050.0,ASIANA CUISINE ENTERPRISES,3387 TATES CREEK RD.,ACTIVE,1.0,100.0,2015-06-22,,NO,2011-06-28
78050.0,ASIANA CUISINE ENTERPRISES,3387 TATES CREEK RD.,ACTIVE,1.0,100.0,2015-11-25,,NO,2011-06-28
71975.0,ASUKA GRILL & SUSHI,2300 SIR BARTON WAY  #110,ACTIVE,1.0,96.0,2015-03-31,   8  15  20,NO,2013-08-26
71975.0,ASUKA GRILL & SUSHI,2300 SIR BARTON WAY  #110,ACTIVE,1.0,90.0,2015-10-05,   8  18  20  26  33,NO,2013-08-26
71975.0,ASUKA GRILL & SUSHI,2300 SIR BARTON WAY  #110,ACTIVE,2.0,94.0,2015-10-15,   8  18  20  26,NO,2013-08-26
38315.0,ATHENIAN GRILL,313 S ASHLAND AVE,ACTIVE,1.0,100.0,2015-02-25,,NO,2013-10-02
38315.0,ATHENIAN GRILL,313 S ASHLAND AVE,ACTIVE,1.0,100.0,2015-09-02,,NO,2013-10-02
89410.0,ATHENIAN GRILL,"115 N. LOCUST HILL DR, SUITE 109",ACTIVE,1.0,100.0,2015-05-08,,NO,2015-05-08
89410.0,ATHENIAN GRILL,"115 N. LOCUST HILL DR, SUITE 109",ACTIVE,1.0,86.0,2015-11-23,   5   8  12  17  28,YES,2015-05-08
89410.0,ATHENIAN GRILL,"115 N. LOCUST HILL DR, SUITE 109",ACTIVE,2.0,96.0,2015-12-04,  12  18  20,NO,2015-05-08
97036.0,ATHENIAN GRILL - KROGER AT EUCLID,704 E EUCLID,ACTIVE,1.0,98.0,2015-09-15,  16,NO,2015-03-13
31995.0,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,ACTIVE,1.0,94.0,2014-12-10,  16  17,YES,2012-06-05
31995.0,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,ACTIVE,2.0,87.0,2014-12-19,  15  17  18  23  26  27  30  31,YES,2012-06-05
31995.0,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,ACTIVE,2.0,96.0,2015-01-05,  23  26  31,NO,2012-06-05
31995.0,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,ACTIVE,1.0,100.0,2015-06-01,,NO,2012-06-05
31995.0,ATHENS FOOD MART,5522 ATHENS-BOONESBORO ROAD,ACTIVE,1.0,100.0,2015-11-16,,NO,2012-06-05
60746.0,ATHENS SOFTBALL COMPLEX,5789 RICHMOND RD,ACTIVE,1.0,100.0,2015-05-22,,NO,1998-07-27
76625.0,ATHENS-CHILESBURG ELEMENTARY,900 CHILESBURG ROAD,ACTIVE,1.0,100.0,2015-03-10,,NO,2006-08-08
76625.0,ATHENS-CHILESBURG ELEMENTARY,900 CHILESBURG ROAD,ACTIVE,1.0,100.0,2015-09-16,,NO,2006-08-08
76625.0,ATHENS-CHILESBURG ELEMENTARY,900 CHILESBURG ROAD,ACTIVE,1.0,100.0,2016-01-07,,NO,2006-08-08
71209.0,AUNTIE ANNE'S  PRETZELS,3401 NICHOLASVILLE ROAD  PK 55,ACTIVE,1.0,100.0,2015-02-06,,NO,2004-02-20
71209.0,AUNTIE ANNE'S  PRETZELS,3401 NICHOLASVILLE ROAD  PK 55,ACTIVE,1.0,100.0,2015-08-03,,NO,2004-02-20
30773.0,AUSTIN CITY SALOON,2350 WOODHILL DR,ACTIVE,1.0,100.0,2014-12-11,,NO,1988-07-12
30773.0,AUSTIN CITY SALOON,2350 WOODHILL DR,ACTIVE,1.0,100.0,2015-06-24,,NO,1988-07-12
30773.0,AUSTIN CITY SALOON,2350 WOODHILL DR,ACTIVE,1.0,100.0,2015-12-15,,NO,1988-07-12
30773.0,AUSTIN CITY SALOON,2350 WOODHILL DR,ACTIVE,1.0,100.0,2015-12-15,,NO,1988-07-12
61166.0,AVON MART,5693 BRIAR HILL ROAD,ACTIVE,1.0,96.0,2014-12-03,  19  26  31,NO,2009-10-21
61166.0,AVON MART,5693 BRIAR HILL ROAD,ACTIVE,1.0,99.0,2015-06-22,  20,NO,2009-10-21
61166.0,AVON MART,5693 BRIAR HILL ROAD,ACTIVE,1.0,85.0,2015-11-24,   1   3  12  19  31  34,NO,2009-10-21
61166.0,AVON MART,5693 BRIAR HILL ROAD,ACTIVE,2.0,94.0,2015-11-24,  12  19  31  34,NO,2009-10-21
75633.0,AYAME JAPANESE & GOURMET MARKET,"115 CODELL DRIVE, STE. 120",ACTIVE,1.0,100.0,2015-10-28,,NO,2015-10-28
75633.0,AYAME JAPANESE & GOURMET MARKET,"115 CODELL DRIVE, STE. 120",ACTIVE,1.0,100.0,2015-12-23,,NO,2015-10-28
72696.0,AZUR,3070 LAKECREST CIR STE #550,ACTIVE,1.0,97.0,2014-12-23,  12  30,NO,2005-01-09
72696.0,AZUR,3070 LAKECREST CIR STE #550,ACTIVE,1.0,91.0,2015-06-29,  11  16  19  30,NO,2005-01-09
72696.0,AZUR,3070 LAKECREST CIR STE #550,ACTIVE,2.0,96.0,2015-06-29,  16  19  30,NO,2005-01-09
72696.0,AZUR,3070 LAKECREST CIR STE #550,ACTIVE,1.0,96.0,2015-12-18,  33,NO,2005-01-09
72696.0,AZUR,3070 LAKECREST CIR STE #550,ACTIVE,2.0,100.0,2015-12-18,,NO,2005-01-09
76013.0,B.D.'S MONGOLIAN BARBEQUE,2309 SIR BARTON WAY,ACTIVE,1.0,95.0,2015-01-09,  15  16  19  30,NO,2006-05-09
76013.0,B.D.'S MONGOLIAN BARBEQUE,2309 SIR BARTON WAY,ACTIVE,1.0,88.0,2015-08-07,   5   8  11  15  19  20,NO,2006-05-09
76013.0,B.D.'S MONGOLIAN BARBEQUE,2309 SIR BARTON WAY,ACTIVE,2.0,93.0,2015-08-07,   5   8  15  19  20,NO,2006-05-09
76013.0,B.D.'S MONGOLIAN BARBEQUE,2309 SIR BARTON WAY,ACTIVE,1.0,95.0,2016-01-04,  15  23  29  30,NO,2006-05-09
89821.0,BABYCAKES CUPCAKES,1616 LIBERTY ROAD,ACTIVE,1.0,95.0,2015-03-12,  13  19  30,NO,2012-01-12
89821.0,BABYCAKES CUPCAKES,1616 LIBERTY ROAD,ACTIVE,2.0,98.0,2015-03-12,  19  30,NO,2012-01-12
89821.0,BABYCAKES CUPCAKES,1616 LIBERTY ROAD,ACTIVE,1.0,97.0,2015-08-12,  19  30  32,NO,2012-01-12
67829.0,BACKSTRETCH BAR & GRILL,1784 BRYAN STATION RD,ACTIVE,1.0,96.0,2015-04-08,   9  15  19,NO,2012-11-05
67829.0,BACKSTRETCH BAR & GRILL,1784 BRYAN STATION RD,ACTIVE,1.0,96.0,2015-04-08,   9  15  19,NO,2012-11-05
67829.0,BACKSTRETCH BAR & GRILL,1784 BRYAN STATION RD,ACTIVE,1.0,98.0,2015-12-15,  15  32,NO,2012-11-05
61459.0,BACKYARD BURGERS,1816 ALYSHEBA WAY,ACTIVE,1.0,93.0,2015-05-17,  12  15  19  20  23  31,NO,2001-01-08
61459.0,BACKYARD BURGERS,1816 ALYSHEBA WAY,ACTIVE,1.0,89.0,2015-11-03,  11  12  19  26  30,NO,2001-01-08
61459.0,BACKYARD BURGERS,1816 ALYSHEBA WAY,ACTIVE,2.0,94.0,2015-11-03,  12  19  26  30,NO,2001-01-08
31780.0,BAD WOLF BURGERS,1415 LEESTOWN RD,ACTIVE,1.0,97.0,2015-02-24,  19  30  31,NO,2010-07-01
31780.0,BAD WOLF BURGERS,1415 LEESTOWN RD,ACTIVE,1.0,91.0,2015-10-13,   8  19  23  28  30,YES,2010-07-01
31780.0,BAD WOLF BURGERS,1415 LEESTOWN RD,ACTIVE,1.0,100.0,2015-10-26,,NO,2010-07-01
31780.0,BAD WOLF BURGERS,1415 LEESTOWN RD,ACTIVE,2.0,100.0,2015-10-26,,NO,2010-07-01
85008.0,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,ACTIVE,1.0,95.0,2015-01-28,   5   8  18,NO,2013-01-18
85008.0,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,ACTIVE,1.0,87.0,2015-07-31,  16  28  30  33  34,YES,2013-01-18
85008.0,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,ACTIVE,2.0,92.0,2015-08-14,  16  19  28  30,YES,2013-01-18
85008.0,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,ACTIVE,2.0,100.0,2015-08-28,,NO,2013-01-18
85008.0,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,ACTIVE,1.0,94.0,2016-01-08,   8  12  23  30,NO,2013-01-18
41126.0,BANNERS,3650 BOSTON RD STE A,ACTIVE,1.0,100.0,2015-11-02,,NO,2015-10-29
41126.0,BANNERS,3650 BOSTON RD STE A,ACTIVE,1.0,100.0,2015-12-08,,NO,2015-10-29
94566.0,BAPTIST HEALTH LEXINGTON CHILD DEVELOPMENT CENTER,110 SOUTHLAND DR,ACTIVE,1.0,100.0,2015-01-07,,NO,2014-01-10
94566.0,BAPTIST HEALTH LEXINGTON CHILD DEVELOPMENT CENTER,110 SOUTHLAND DR,ACTIVE,1.0,100.0,2015-07-16,,NO,2014-01-10
30885.0,"BAPTIST HEALTH LEXINGTON, CAFE CENTRAL",1740 S LIMESTONE ST,ACTIVE,1.0,100.0,2014-12-09,,NO,1996-02-21
30885.0,"BAPTIST HEALTH LEXINGTON, CAFE CENTRAL",1740 S LIMESTONE ST,ACTIVE,1.0,100.0,2015-06-11,,NO,1996-02-21
30885.0,"BAPTIST HEALTH LEXINGTON, CAFE CENTRAL",1740 S LIMESTONE ST,ACTIVE,1.0,98.0,2015-09-09,  19  20,NO,1996-02-21
66803.0,"BAPTIST HEALTH LEXINGTON, EDUCATION CENTER",1720 NICHOLASVILLE,ACTIVE,1.0,99.0,2015-02-06,  19,NO,2001-10-26
66803.0,"BAPTIST HEALTH LEXINGTON, EDUCATION CENTER",1720 NICHOLASVILLE,ACTIVE,1.0,100.0,2015-09-09,,NO,2001-10-26
61343.0,BARNES & NOBLE BOOKSELLERS,1932 PAVILLION WAY,ACTIVE,1.0,95.0,2015-01-08,   8  13,NO,1998-11-09
61343.0,BARNES & NOBLE BOOKSELLERS,1932 PAVILLION WAY,ACTIVE,2.0,98.0,2015-01-08,   8,NO,1998-11-09
61343.0,BARNES & NOBLE BOOKSELLERS,1932 PAVILLION WAY,ACTIVE,1.0,100.0,2015-07-08,,NO,1998-11-09
61343.0,BARNES & NOBLE BOOKSELLERS,1932 PAVILLION WAY,ACTIVE,1.0,100.0,2016-01-15,,NO,1998-11-09
30782.0,BASKIN ROBBINS,3383 TATES CREEK RD,ACTIVE,1.0,97.0,2015-01-09,  12  15,NO,1996-02-21
30782.0,BASKIN ROBBINS,3383 TATES CREEK RD,ACTIVE,1.0,98.0,2015-07-20,  15  18,NO,1996-02-21
30782.0,BASKIN ROBBINS,3383 TATES CREEK RD,ACTIVE,1.0,90.0,2016-01-07,  11  12  15  18  32,NO,1996-02-21
30782.0,BASKIN ROBBINS,3383 TATES CREEK RD,ACTIVE,2.0,95.0,2016-01-07,  12  15  18  32,NO,1996-02-21
91909.0,BASKIN ROBBINS,3061 FIELDSTONE WAY #1400,ACTIVE,1.0,97.0,2014-12-29,   8  23,NO,2012-11-01
91909.0,BASKIN ROBBINS,3061 FIELDSTONE WAY #1400,ACTIVE,1.0,97.0,2015-06-11,  19  30  31,NO,2012-11-01
91909.0,BASKIN ROBBINS,3061 FIELDSTONE WAY #1400,ACTIVE,1.0,93.0,2015-11-05,   8  12  19  30  31,NO,2012-11-01
32402.0,BASKIN ROBBINS ICE CREAM,115 NORTH LOCUST HILL  # 101,ACTIVE,1.0,100.0,2015-01-05,,NO,1988-07-27
32402.0,BASKIN ROBBINS ICE CREAM,115 NORTH LOCUST HILL  # 101,ACTIVE,1.0,96.0,2015-07-10,  19  29  30,NO,1988-07-27
32402.0,BASKIN ROBBINS ICE CREAM,115 NORTH LOCUST HILL  # 101,ACTIVE,1.0,97.0,2016-01-07,  15  29,NO,1988-07-27
80213.0,BAYMONT INN AND SUITES,2221 ELKHORN,ACTIVE,1.0,95.0,2015-09-22,   5  15  34,NO,2015-09-22
80213.0,BAYMONT INN AND SUITES,2221 ELKHORN,ACTIVE,1.0,100.0,2015-10-05,,NO,2015-09-22
32215.0,BAYOU BLUEGRASS CATERING@,861 S BROADWAY,ACTIVE,1.0,100.0,2015-01-29,,NO,2015-01-20
32215.0,BAYOU BLUEGRASS CATERING@,861 S BROADWAY,ACTIVE,1.0,90.0,2015-08-04,   8  11  12  18,NO,2015-01-20
32215.0,BAYOU BLUEGRASS CATERING@,861 S BROADWAY,ACTIVE,2.0,95.0,2015-08-04,   8  12  18,NO,2015-01-20
32215.0,BAYOU BLUEGRASS CATERING@,861 S BROADWAY,ACTIVE,1.0,98.0,2015-11-17,  34,NO,2015-01-20
61796.0,BEAUMONT BAR & GRILL,3070 LAKECREST CIRCLE # 625,ACTIVE,1.0,94.0,2015-04-15,   1  15  20,NO,2011-01-21
61796.0,BEAUMONT BAR & GRILL,3070 LAKECREST CIRCLE # 625,ACTIVE,2.0,98.0,2015-04-15,  15  20,NO,2011-01-21
61796.0,BEAUMONT BAR & GRILL,3070 LAKECREST CIRCLE # 625,ACTIVE,1.0,98.0,2015-12-04,  18  19,NO,2011-01-21
98933.0,BEAUMONT FOODMART,961 MIDNIGHT PASS,ACTIVE,1.0,100.0,2015-12-22,,NO,2015-12-18
30785.0,BEAUMONT MIDDLE SCHOOL,2080 GEORGIAN WAY,ACTIVE,1.0,98.0,2015-04-06,  23  31,NO,1988-07-12
30785.0,BEAUMONT MIDDLE SCHOOL,2080 GEORGIAN WAY,ACTIVE,1.0,97.0,2015-10-13,   8  31,NO,1988-07-12
58942.0,"BEER TRAPPE, THE",811 EUCLID AVENUE,ACTIVE,1.0,100.0,2015-03-20,,NO,2010-04-14
58942.0,"BEER TRAPPE, THE",811 EUCLID AVENUE,ACTIVE,1.0,100.0,2015-09-30,,NO,2010-04-14
56134.0,BELLA NOTTE ITALIAN TRATTORIA,3715 NICHOLASVILLE RD,ACTIVE,1.0,97.0,2015-04-24,  15  19  20,NO,1996-09-03
56134.0,BELLA NOTTE ITALIAN TRATTORIA,3715 NICHOLASVILLE RD,ACTIVE,1.0,96.0,2015-10-12,  17,NO,1996-09-03
56134.0,BELLA NOTTE ITALIAN TRATTORIA,3715 NICHOLASVILLE RD,ACTIVE,2.0,100.0,2015-10-23,,NO,1996-09-03
94180.0,BELLE'S BAR,156 MARKET STREET,ACTIVE,1.0,97.0,2014-12-19,  19  27,NO,2013-10-29
94180.0,BELLE'S BAR,156 MARKET STREET,ACTIVE,1.0,98.0,2015-06-25,   9,NO,2013-10-29
94180.0,BELLE'S BAR,156 MARKET STREET,ACTIVE,1.0,99.0,2015-12-17,  19,NO,2013-10-29
30784.0,BEST FRIENDS BAR,500 EUCLID AVENUE,ACTIVE,1.0,96.0,2015-03-26,  19  26  32,NO,2012-02-24
30784.0,BEST FRIENDS BAR,500 EUCLID AVENUE,ACTIVE,1.0,97.0,2015-09-25,  19  29,NO,2012-02-24
30789.0,BIG BLUE BIRD EARLY, CHILDHOOD CTR,ACTIVE,1.0,98.0,2015-03-20,  15  19,NO,2004-12-07
30789.0,BIG BLUE BIRD EARLY, CHILDHOOD CTR,ACTIVE,1.0,99.0,2015-09-22,  19,NO,2004-12-07
68766.0,BIRRIERIA JALISCO,3330 PARTNER PLACE STE 114,ACTIVE,1.0,99.0,2015-10-09,  15,NO,2015-08-31
93523.0,BLACK PEARL KIOSK,3401 NICHOLASVILLE RD,ACTIVE,1.0,93.0,2015-01-12,  12  13  16,YES,2013-07-17
93523.0,BLACK PEARL KIOSK,3401 NICHOLASVILLE RD,ACTIVE,2.0,99.0,2015-01-21,  20,NO,2013-07-17
93523.0,BLACK PEARL KIOSK,3401 NICHOLASVILLE RD,ACTIVE,1.0,99.0,2015-07-09,  19,NO,2013-07-17
57053.0,BLAZE PIZZA,341 S LIMESTONE,ACTIVE,1.0,100.0,2015-08-06,,NO,2015-08-06
57053.0,BLAZE PIZZA,341 S LIMESTONE,ACTIVE,1.0,99.0,2015-09-11,  23,NO,2015-08-06
32446.0,BLAZER CAFE,343 S MARTIN LUTHER KING BLVD,ACTIVE,1.0,99.0,2015-04-29,  19,NO,1988-07-27
32446.0,BLAZER CAFE,343 S MARTIN LUTHER KING BLVD,ACTIVE,1.0,100.0,2015-11-18,,NO,1988-07-27
31631.0,BLUE 3 STAND,430 WEST VINE STREET,ACTIVE,1.0,100.0,2015-03-18,,NO,1995-08-25
31631.0,BLUE 3 STAND,430 WEST VINE STREET,ACTIVE,1.0,100.0,2015-10-27,,NO,1995-08-25
31623.0,BLUE CONCOURSE NO. 4,430 WEST VINE STREET,ACTIVE,1.0,99.0,2015-03-18,  19,NO,1997-10-28
31623.0,BLUE CONCOURSE NO. 4,430 WEST VINE STREET,ACTIVE,1.0,100.0,2015-10-27,,NO,1997-10-28
91112.0,BLUE DEVILS FOOTBALL BOOSTERS,2100 FONTAINE RD.,ACTIVE,1.0,100.0,2015-05-15,,NO,2012-07-26
91112.0,BLUE DEVILS FOOTBALL BOOSTERS,2100 FONTAINE RD.,ACTIVE,1.0,98.0,2015-10-30,  12,NO,2012-07-26
90181.0,BLUE DOOR SMOKEHOUSE,226 WALTON AVE,ACTIVE,1.0,95.0,2015-03-13,  19  29  30  31,NO,2014-03-11
90181.0,BLUE DOOR SMOKEHOUSE,226 WALTON AVE,ACTIVE,1.0,97.0,2015-10-13,  23  30  31,NO,2014-03-11
30796.0,BLUE GRASS CHRISTIAN CAMP,7463 ATHENS-BOONESBORO ROAD,ACTIVE,1.0,99.0,2015-06-11,  31,NO,1988-07-12
91880.0,"BLUE HERON, THE",185 JEFFERSON ST.,ACTIVE,1.0,93.0,2014-12-18,  11  26,NO,2012-11-01
91880.0,"BLUE HERON, THE",185 JEFFERSON ST.,ACTIVE,2.0,98.0,2014-12-18,  26,NO,2012-11-01
91880.0,"BLUE HERON, THE",185 JEFFERSON ST.,ACTIVE,1.0,99.0,2015-06-24,  20,NO,2012-11-01
91880.0,"BLUE HERON, THE",185 JEFFERSON ST.,ACTIVE,1.0,100.0,2015-12-17,,NO,2012-11-01
68202.0,BLUE REEF - SUSHI & GRILL,1080 S BROADWAY #201,ACTIVE,1.0,100.0,2015-01-28,,NO,2013-01-08
68202.0,BLUE REEF - SUSHI & GRILL,1080 S BROADWAY #201,ACTIVE,1.0,100.0,2015-07-14,,NO,2013-01-08
93444.0,BLUE STALLION,610 W THIRD ST,ACTIVE,1.0,100.0,2015-02-10,,NO,2013-07-08
93444.0,BLUE STALLION,610 W THIRD ST,ACTIVE,1.0,100.0,2015-08-14,,NO,2013-07-08
93444.0,BLUE STALLION,610 W THIRD ST,ACTIVE,1.0,100.0,2016-01-14,,NO,2013-07-08
31138.0,BLUEFIRE BAR & GRILL,401 W. HIGH STREET,ACTIVE,1.0,90.0,2014-12-08,   8  15  17  18  19  20,YES,2014-10-04
31138.0,BLUEFIRE BAR & GRILL,401 W. HIGH STREET,ACTIVE,2.0,97.0,2014-12-19,  15  19  20,NO,2014-10-04
31138.0,BLUEFIRE BAR & GRILL,401 W. HIGH STREET,ACTIVE,1.0,97.0,2015-06-30,   5  15,NO,2014-10-04
31138.0,BLUEFIRE BAR & GRILL,401 W. HIGH STREET,ACTIVE,1.0,97.0,2015-12-15,  19  20  30,NO,2014-10-04
62124.0,BLUEGRASS BAPTIST SCHOOL,3743 RED RIVER DRIVE,ACTIVE,1.0,100.0,2015-01-23,,NO,2009-11-11
62124.0,BLUEGRASS BAPTIST SCHOOL,3743 RED RIVER DRIVE,ACTIVE,1.0,100.0,2015-09-01,,NO,2009-11-11
30771.0,BLUEGRASS CAFE @ BCTC,470 COOPER DRIVE,ACTIVE,1.0,99.0,2015-04-28,  15,NO,1988-07-12
30771.0,BLUEGRASS CAFE @ BCTC,470 COOPER DRIVE,ACTIVE,1.0,100.0,2015-11-20,,NO,1988-07-12
32424.0,BLUEGRASS CARE AND REHABILITATION CENTER,3576 PIMLICO PARKWAY,ACTIVE,1.0,100.0,2015-01-09,,NO,1996-02-21
32424.0,BLUEGRASS CARE AND REHABILITATION CENTER,3576 PIMLICO PARKWAY,ACTIVE,1.0,100.0,2015-07-09,,NO,1996-02-21
32424.0,BLUEGRASS CARE AND REHABILITATION CENTER,3576 PIMLICO PARKWAY,ACTIVE,1.0,89.0,2016-01-04,  11  17  34,NO,1996-02-21
32424.0,BLUEGRASS CARE AND REHABILITATION CENTER,3576 PIMLICO PARKWAY,ACTIVE,2.0,98.0,2016-01-04,  34,NO,1996-02-21
98748.0,BLUEGRASS CATERING,"903 MANCHESTER ST., SUITE110",ACTIVE,1.0,100.0,2015-12-09,,NO,2015-11-18
67747.0,BLUEGRASS GIRLS FASTPITCH,2000 PARKERS MILL RD,ACTIVE,1.0,100.0,2015-04-06,,NO,2010-04-01
67747.0,BLUEGRASS GIRLS FASTPITCH,2000 PARKERS MILL RD,ACTIVE,1.0,100.0,2015-10-07,,NO,2010-04-01
76789.0,BLUEGRASS TAVERN,115 CHEAPSIDE,ACTIVE,1.0,98.0,2015-06-18,   9,NO,2006-09-17
76789.0,BLUEGRASS TAVERN,115 CHEAPSIDE,ACTIVE,1.0,100.0,2015-12-22,,NO,2006-09-17
92854.0,BLUEGRASS VOLLEYBALL CENTER,709 MILES POINT WAY,ACTIVE,1.0,98.0,2014-12-23,  16,NO,2013-04-30
92854.0,BLUEGRASS VOLLEYBALL CENTER,709 MILES POINT WAY,ACTIVE,1.0,100.0,2015-06-30,,NO,2013-04-30
92854.0,BLUEGRASS VOLLEYBALL CENTER,709 MILES POINT WAY,ACTIVE,1.0,100.0,2015-12-21,,NO,2013-04-30
30800.0,BOB EVANS RESTAURANT #107,2341 BUENA VISTA RD,ACTIVE,1.0,97.0,2015-04-13,  12  20,NO,1988-07-12
30800.0,BOB EVANS RESTAURANT #107,2341 BUENA VISTA RD,ACTIVE,1.0,96.0,2015-10-20,  12  19  20,NO,1988-07-12
30800.0,BOB EVANS RESTAURANT #107,2341 BUENA VISTA RD,ACTIVE,1.0,98.0,2015-10-20,  15  19,NO,1988-07-12
30799.0,BOB EVANS RESTAURANT #53,2560 RICHMOND RD,ACTIVE,1.0,96.0,2015-04-29,  12  26,NO,1988-07-12
30799.0,BOB EVANS RESTAURANT #53,2560 RICHMOND RD,ACTIVE,1.0,100.0,2015-11-04,,NO,1988-07-12
32307.0,BOILING KITCHEN,"115 N. LOCUST HILL, STE. 105",ACTIVE,1.0,100.0,2015-12-09,,NO,2015-12-09
72553.0,BONEFISH GRILL,2341 SIR BARTON WAY,ACTIVE,1.0,99.0,2015-01-08,  20,NO,2005-03-11
